GradeDate,Firm,ToGrade,FromGrade,Action,priceTargetAction,currentPriceTarget,priorPriceTarget,tic
2020-04-22 13:00:49,Morgan Stanley,Underweight,,main,Lowers,94.0,101.0,TXN
2020-04-22 12:04:24,RBC Capital,Sector Perform,,main,Lowers,125.0,135.0,TXN
2020-04-22 11:18:15,Rosenblatt,Buy,,main,Lowers,135.0,150.0,TXN
2020-04-17 09:18:06,Barclays,Underweight,Equal-Weight,down,,0.0,0.0,TXN
2020-04-16 20:37:18,Mizuho,Neutral,Neutral,main,Announces,112.0,0.0,TXN
2020-04-13 10:08:09,Morgan Stanley,Underweight,Equal-Weight,down,Lowers,101.0,107.0,TXN
2020-03-30 12:37:39,Citigroup,Buy,,main,Lowers,138.0,150.0,TXN
2020-03-24 09:45:37,Goldman Sachs,Sell,Neutral,down,Lowers,88.0,123.0,TXN
2020-03-18 13:26:26,Morgan Stanley,Equal-Weight,,main,Lowers,107.0,119.0,TXN
2020-03-16 17:23:37,SunTrust Robinson Humphrey,Hold,Hold,main,Lowers,109.0,134.0,TXN
2020-03-10 13:33:40,Morgan Stanley,Equal-Weight,,main,Lowers,119.0,125.0,TXN
2020-01-23 18:27:30,Jefferies,Buy,,main,Raises,164.0,150.0,TXN
2020-01-23 17:56:51,UBS,Sell,,main,Raises,117.0,110.0,TXN
2020-01-23 14:21:39,Nomura,Neutral,,main,Raises,120.0,106.0,TXN
2020-01-23 14:15:38,Stifel,Hold,,main,Raises,130.0,125.0,TXN
2020-01-23 14:07:55,Morgan Stanley,Equal-Weight,,main,Raises,125.0,119.0,TXN
2020-01-23 14:01:35,RBC Capital,Sector Perform,,main,Raises,135.0,124.0,TXN
2020-01-23 13:55:33,Baird,Neutral,,main,Raises,130.0,105.0,TXN
2020-01-23 12:56:28,Mizuho,Neutral,,main,Raises,123.0,113.0,TXN
2020-01-23 12:15:15,Citigroup,Buy,,main,Raises,150.0,135.0,TXN
2020-01-23 12:13:30,SunTrust Robinson Humphrey,Hold,,main,Raises,134.0,125.0,TXN
2020-01-23 12:09:33,Nomura,Neutral,,main,Raises,120.0,106.0,TXN
2020-01-15 17:40:41,Stifel,Hold,Hold,main,Raises,125.0,115.0,TXN
2020-01-10 14:55:34,B of A Securities,Buy,Buy,main,Raises,148.0,140.0,TXN
2019-12-18 14:40:15,Morgan Stanley,Equal-Weight,,main,Raises,119.0,109.0,TXN
2019-10-23 17:32:25,UBS,Sell,,main,Raises,110.0,100.0,TXN
2019-10-23 17:07:44,B of A Securities,Buy,,reit,Lowers,140.0,150.0,TXN
2019-10-23 16:47:06,Deutsche Bank,Hold,,main,Lowers,115.0,120.0,TXN
2019-10-23 12:25:15,Mizuho,Neutral,,main,Lowers,113.0,116.0,TXN
2019-10-23 11:57:24,Morgan Stanley,Equal-Weight,,main,Lowers,109.0,110.0,TXN
2019-10-23 11:56:20,SunTrust Robinson Humphrey,Hold,,main,Lowers,122.0,133.0,TXN
2019-10-23 11:10:58,Charter Equity,Market Perform,Buy,down,,0.0,0.0,TXN
2019-09-27 11:11:36,B of A Securities,Buy,Neutral,up,,0.0,0.0,TXN
2019-08-29 13:44:02,Stifel,Hold,,main,Lowers,117.0,122.0,TXN
2019-08-22 12:45:05,UBS,Sell,,main,Raises,100.0,93.0,TXN
2019-07-24 13:06:06,BMO Capital,Outperform,,main,Raises,150.0,130.0,TXN
2019-07-24 13:03:03,JP Morgan,Overweight,,main,Raises,138.0,130.0,TXN
2019-07-24 12:23:37,Morgan Stanley,Equal-Weight,,main,Raises,110.0,106.0,TXN
2019-07-24 12:02:01,Credit Suisse,Outperform,,main,Raises,140.0,130.0,TXN
2019-07-24 11:34:56,Barclays,Equal-Weight,,main,Raises,120.0,105.0,TXN
2019-07-24 11:12:11,Charter Equity,Buy,Market Perform,up,,0.0,0.0,TXN
2019-05-07 11:21:39,Nomura,Neutral,,init,Announces,106.0,0.0,TXN
2019-04-30 11:55:41,Wells Fargo,Market Perform,Market Perform,main,Lowers,58.0,63.0,TXN
2019-04-24 14:21:43,Baird,Neutral,Neutral,main,Raises,100.0,97.0,TXN
2019-04-24 13:40:32,Deutsche Bank,Hold,Hold,main,Raises,110.0,100.0,TXN
2019-04-24 12:14:46,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,106.0,100.0,TXN
2019-04-17 11:42:30,Longbow Research,Neutral,Buy,down,,0.0,0.0,TXN
2019-03-25 12:13:38,Bernstein,Market Perform,Outperform,down,,0.0,0.0,TXN
2019-01-04 11:37:47,B of A Securities,Neutral,Buy,down,,0.0,0.0,TXN
2018-10-24 15:34:50,B. Riley Securities,Neutral,Neutral,main,Lowers,96.0,110.0,TXN
2018-10-24 15:18:32,UBS,Sell,Sell,main,Lowers,90.0,93.0,TXN
2018-10-24 13:48:23,JP Morgan,Overweight,Overweight,main,Lowers,120.0,134.0,TXN
2018-10-24 13:11:07,BMO Capital,Outperform,Outperform,main,Lowers,120.0,138.0,TXN
2018-10-24 11:08:21,Nomura,Neutral,Neutral,main,Lowers,100.0,115.0,TXN
2018-10-23 13:48:06,Barclays,Equal-Weight,Equal-Weight,main,Lowers,105.0,120.0,TXN
2018-10-18 12:37:45,Goldman Sachs,Neutral,Sell,up,,0.0,0.0,TXN
2018-09-25 10:24:31,Keybanc,Sector Weight,,init,,0.0,0.0,TXN
2018-07-25 18:50:32,B of A Securities,Buy,Buy,main,Raises,140.0,138.0,TXN
2018-07-25 12:20:48,B. Riley Securities,Neutral,Neutral,main,Raises,123.0,115.0,TXN
2018-07-25 12:06:00,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,113.0,110.0,TXN
2018-07-18 11:20:46,RBC Capital,Outperform,Outperform,main,Raises,127.0,125.0,TXN
2018-07-11 11:29:04,Longbow Research,Buy,Neutral,up,,0.0,0.0,TXN
2018-07-10 11:38:43,Atlantic Equities,Overweight,,init,Announces,130.0,0.0,TXN
2018-06-22 11:50:04,Loop Capital,Buy,,init,Announces,135.0,0.0,TXN
2018-04-26 13:09:42,DZ Bank,Buy,Hold,up,,0.0,0.0,TXN
2018-04-25 13:02:38,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,110.0,101.0,TXN
2018-04-05 11:52:38,UBS,Sell,,init,Announces,85.0,0.0,TXN
2018-03-27 12:09:54,Longbow Research,Neutral,,init,,0.0,0.0,TXN
2018-01-24 18:07:51,Nomura,Neutral,Neutral,main,Raises,110.0,90.0,TXN
2018-01-24 15:02:45,JP Morgan,Overweight,Overweight,main,Raises,122.0,110.0,TXN
2018-01-24 14:44:31,Baird,Neutral,Neutral,main,Raises,115.0,100.0,TXN
2018-01-24 14:18:35,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,101.0,92.0,TXN
2018-01-24 13:02:57,Citigroup,Buy,Buy,main,Raises,135.0,110.0,TXN
2017-12-13 19:11:27,Morgan Stanley,Equal-Weight,,main,Raises,92.0,88.0,TXN
2017-10-25 18:34:07,B. Riley Securities,Neutral,,main,Raises,97.0,89.0,TXN
2017-10-25 18:12:48,Credit Suisse,Outperform,,main,Raises,110.0,95.0,TXN
2017-10-25 17:53:03,Deutsche Bank,Hold,,main,Raises,92.0,80.0,TXN
2017-10-25 16:36:40,B of A Securities,Buy,,main,Raises,115.0,100.0,TXN
2017-10-25 15:27:53,Nomura,Neutral,,main,Raises,90.0,80.0,TXN
2017-10-25 15:06:14,Loop Capital,Hold,,main,Raises,102.0,90.0,TXN
2017-10-25 13:03:50,Baird,Neutral,,main,Raises,100.0,85.0,TXN
2017-10-25 11:45:26,Stifel,Hold,,main,Raises,98.0,85.0,TXN
2017-10-18 16:28:36,Barclays,Equal-Weight,,main,Raises,95.0,85.0,TXN
2017-09-21 16:36:11,BMO Capital,Outperform,,main,Raises,105.0,92.0,TXN
2017-07-26 18:05:16,Morgan Stanley,Overweight,,main,Lowers,78.0,83.0,TXN
2017-07-26 16:47:28,Citigroup,Buy,,main,Raises,97.0,87.0,TXN
2017-07-18 16:11:35,Barclays,Equal-Weight,,main,Raises,83.0,77.0,TXN
2017-03-31 10:19:55,Macquarie,Neutral,,init,,0.0,0.0,TXN
2017-01-09 11:25:34,Credit Suisse,Outperform,Neutral,up,Raises,95.0,77.0,TXN
2016-12-28 14:45:00,Summit Insights Group,Buy,,init,Announces,84.0,0.0,TXN
2016-12-21 11:26:10,Susquehanna,Positive,,init,,0.0,0.0,TXN
2016-12-13 14:12:15,Loop Capital,Hold,,init,Announces,71.0,0.0,TXN
2016-09-13 10:35:30,Bernstein,Outperform,Market Perform,up,,0.0,0.0,TXN
2016-09-13 08:23:07,Bernstein,Outperform,Market Perform,up,,0.0,0.0,TXN
2016-08-04 11:25:06,Exane BNP Paribas,Neutral,Underperform,up,,0.0,0.0,TXN
2016-07-26 11:56:23,B of A Securities,Buy,Neutral,up,,0.0,0.0,TXN
2016-07-26 11:45:55,CLSA,Underperform,,main,Raises,70.0,60.0,TXN
2016-07-26 11:18:10,Bernstein,Market Perform,,main,Raises,70.0,60.0,TXN
2016-05-17 10:31:53,CLSA,Underperform,,init,Announces,60.0,0.0,TXN
2016-04-28 12:20:37,B. Riley Securities,Neutral,,main,Raises,0.0,0.0,TXN
2016-04-19 11:59:48,Raymond James,Outperform,Strong Buy,down,,0.0,0.0,TXN
2016-03-01 21:26:37,Drexel Hamilton,Buy,,init,Announces,64.0,0.0,TXN
2016-02-03 10:43:30,Goldman Sachs,Sell,Neutral,down,,0.0,0.0,TXN
2016-01-29 09:45:24,Barclays,Equal-Weight,,main,Lowers,56.0,58.0,TXN
2016-01-28 18:01:42,Barclays,Equal-Weight,,main,Lowers,56.0,58.0,TXN
2016-01-28 14:27:09,Nomura,Neutral,,main,Lowers,52.0,55.0,TXN
2016-01-28 08:44:10,B. Riley Securities,Neutral,,main,Lowers,0.0,0.0,TXN
2016-01-28 08:30:45,Jefferies,Buy,,main,Lowers,62.0,64.0,TXN
2015-12-15 13:21:51,Oppenheimer,Outperform,Perform,up,,0.0,0.0,TXN
2015-10-22 09:37:24,B. Riley Securities,Neutral,Buy,down,Raises,0.0,0.0,TXN
2015-10-02 07:41:53,RBC Capital,Outperform,,main,Lowers,58.0,60.0,TXN
2015-08-10 11:15:50,Macquarie,Outperform,Neutral,up,Raises,60.0,55.0,TXN
2015-08-07 12:36:09,Drexel Hamilton,Hold,Buy,down,Lowers,50.0,60.0,TXN
2015-07-23 15:00:00,Macquarie,Neutral,,main,Lowers,55.0,60.0,TXN
2015-07-20 12:00:27,UBS,Buy,Neutral,up,,0.0,0.0,TXN
2015-05-22 10:20:06,Mizuho,Neutral,,init,Announces,57.0,0.0,TXN
2015-04-27 10:29:26,Raymond James,Strong Buy,Market Perform,up,Announces,62.0,0.0,TXN
2015-04-23 13:23:19,B of A Securities,Neutral,,down,,0.0,0.0,TXN
2015-04-23 13:00:00,Jefferies,Buy,,main,Raises,65.0,64.0,TXN
2015-03-18 13:00:00,Citigroup,Buy,,main,Raises,66.0,63.0,TXN
2015-01-28 18:27:56,Tigress Financial,Buy,Neutral,up,,0.0,0.0,TXN
2015-01-27 14:00:00,JP Morgan,Overweight,,main,Raises,65.0,56.0,TXN
2015-01-15 14:00:00,Barclays,Equal-Weight,,main,Raises,54.0,48.0,TXN
2014-10-22 09:26:36,Bernstein,Outperform,Market Perform,up,Raises,54.0,47.0,TXN
2014-10-21 12:30:00,Jefferies,Buy,,main,Lowers,59.0,60.0,TXN
2014-07-24 14:52:46,Tigress Financial,Neutral,Underperform,up,,0.0,0.0,TXN
2014-07-23 00:44:23,Jefferies,Buy,,main,Raises,60.0,55.0,TXN
2014-07-23 00:01:38,FBR Capital,Market Perform,,main,Raises,49.0,45.0,TXN
2014-07-23 00:01:37,Deutsche Bank,Hold,,main,Raises,45.0,43.0,TXN
2014-07-23 00:01:35,Credit Suisse,Neutral,,main,Raises,50.0,48.0,TXN
2014-07-15 23:40:08,Barclays,Equal-Weight,,main,Raises,48.0,43.0,TXN
2014-06-25 18:16:43,Argus Research,Buy,Hold,up,,0.0,0.0,TXN
2014-05-19 10:43:21,RBC Capital,Outperform,Sector Perform,up,Raises,57.0,49.0,TXN
2014-05-02 11:46:51,Nomura,Neutral,Reduce,up,Raises,45.0,42.0,TXN
2014-04-30 01:39:50,Citigroup,Buy,,main,Raises,53.0,49.0,TXN
2014-04-24 11:32:22,Nomura,Reduce,,main,Raises,42.0,35.0,TXN
2014-04-24 07:12:24,Jefferies,Buy,,main,Raises,55.0,52.0,TXN
2014-04-24 06:43:18,Deutsche Bank,Hold,,main,Raises,43.0,36.0,TXN
2014-04-24 05:40:01,Credit Suisse,Neutral,,main,Raises,48.0,44.0,TXN
2014-04-24 04:28:57,Barclays,Equal-Weight,,main,Raises,43.0,40.0,TXN
2014-04-10 21:56:14,ISI Group,Neutral,,init,Announces,50.0,0.0,TXN
2014-03-11 12:00:00,Ascendiant Capital,Buy,,init,Announces,53.75,0.0,TXN
2014-02-19 21:00:00,Charter Equity,Market Perform,Outperform,down,,0.0,0.0,TXN
2014-01-24 13:00:00,Citigroup,Buy,,main,Raises,49.0,45.0,TXN
2014-01-22 12:06:04,Nomura,Reduce,,main,Raises,35.0,33.0,TXN
2013-12-12 21:00:00,Nomura,Reduce,Neutral,down,Maintains,33.0,0.0,TXN
2013-12-10 12:09:38,FBR Capital,Market Perform,,main,Raises,40.0,38.0,TXN
2013-10-22 15:21:16,Drexel Hamilton,Buy,,init,,50.0,0.0,TXN
2013-10-22 11:15:49,FBR Capital,Market Perform,Underperform,up,Raises,38.0,36.0,TXN
2013-07-23 13:36:54,SunTrust Robinson Humphrey,Neutral,Reduce,up,Raises,40.0,30.0,TXN
2013-07-23 11:30:02,Nomura,Neutral,,main,Raises,33.0,30.0,TXN
2013-06-11 14:43:05,Sterne Agee,Underperform,,main,Raises,31.0,30.0,TXN
2013-05-28 11:52:03,Drexel Hamilton,Buy,Neutral,up,,0.0,0.0,TXN
2013-04-23 12:21:26,Deutsche Bank,Hold,,main,Raises,32.0,31.0,TXN
2013-04-23 12:18:29,Jefferies,Buy,,main,Raises,42.0,41.0,TXN
2013-04-23 10:50:34,Nomura,Neutral,,main,Raises,30.0,28.0,TXN
2013-04-19 12:04:46,Raymond James,Market Perform,Outperform,down,Removes,0.0,39.0,TXN
2013-04-02 12:30:12,Stifel,Hold,Buy,down,Removes,0.0,40.0,TXN
2013-03-13 14:18:56,Bernstein,Market Perform,Outperform,down,Maintains,38.0,0.0,TXN
2013-03-08 16:10:34,UBS,Neutral,,main,Raises,35.0,33.0,TXN
2013-03-08 13:13:09,Stifel,Buy,,main,Raises,40.0,38.0,TXN
2013-03-08 12:28:12,Nomura,Neutral,,main,Raises,28.0,26.0,TXN
2013-03-08 12:18:13,Deutsche Bank,Hold,,main,Raises,31.0,30.0,TXN
2013-03-08 12:05:38,ISI Group,Buy,,main,Raises,39.0,37.0,TXN
2013-03-08 11:44:59,Jefferies,Buy,,main,Raises,41.0,40.0,TXN
2013-03-08 11:34:33,Credit Suisse,Neutral,,main,Raises,35.0,32.0,TXN
2013-03-08 11:26:22,Williams Capital,Buy,,main,Raises,41.0,35.0,TXN
2013-03-06 17:28:58,Edward Jones,Hold,Buy,down,,0.0,0.0,TXN
2013-02-26 12:27:27,Evercore ISI Group,Equal-Weight,Overweight,down,Announces,35.0,0.0,TXN
2013-02-25 12:49:42,Wedbush,Outperform,,main,Raises,39.0,37.0,TXN
2013-02-22 19:36:04,B of A Securities,Buy,,main,Raises,38.0,35.0,TXN
2013-01-30 13:07:07,Deutsche Bank,Hold,,main,Raises,40.0,35.0,TXN
2013-01-23 13:50:26,Stifel,Buy,,main,Raises,37.0,35.0,TXN
2013-01-23 13:05:01,Credit Suisse,Neutral,,main,Raises,32.0,26.0,TXN
2013-01-23 13:03:12,Maxim Group,Underperform,,main,Raises,25.0,23.0,TXN
2013-01-23 13:02:43,Deutsche Bank,Hold,,main,Raises,30.0,27.0,TXN
2013-01-23 12:14:08,Jefferies,Buy,,main,Raises,40.0,35.0,TXN
2013-01-08 19:39:47,Citigroup,Buy,,main,Raises,36.0,34.0,TXN
2013-01-07 18:19:26,BMO Capital,Outperform,Market Perform,up,Raises,40.0,27.0,TXN
2013-01-03 17:23:40,Barclays,Equal-Weight,,main,Raises,30.0,29.0,TXN
2012-12-17 11:23:25,Sterne Agee,Underperform,Neutral,down,Announces,27.0,0.0,TXN
2012-12-11 15:40:39,Citigroup,Buy,,main,Raises,34.0,31.0,TXN
2012-11-15 18:09:00,Barclays,Equal-Weight,,main,Raises,29.0,28.0,TXN
2012-11-15 17:51:00,UBS,Neutral,,main,Raises,30.0,28.0,TXN
2012-11-15 13:05:00,Deutsche Bank,Hold,,main,Raises,27.0,26.0,TXN
2012-11-15 13:03:00,Jefferies,Buy,,main,Raises,35.0,33.0,TXN
2012-10-23 12:15:00,Goldman Sachs,Neutral,,main,Lowers,28.0,30.0,TXN
2012-10-23 12:02:00,Canaccord Genuity,Hold,,main,Lowers,25.0,28.0,TXN
2012-10-23 11:34:00,Deutsche Bank,Hold,,main,Lowers,26.0,27.0,TXN
2012-10-19 15:53:00,Wedbush,Outperform,,main,Lowers,30.0,32.0,TXN
2012-10-17 14:44:00,Longbow Research,Underperform,Neutral,down,,0.0,0.0,TXN
2012-10-11 10:22:00,Credit Suisse,Neutral,Outperform,down,Lowers,26.0,32.0,TXN
2012-10-10 16:52:00,Barclays,Equal-Weight,,main,Lowers,28.0,32.0,TXN
2012-10-08 11:52:00,ISI Group,Hold,Buy,down,Lowers,28.0,37.0,TXN
2012-10-03 12:21:00,Pacific Crest,Sector Perform,Outperform,down,,0.0,0.0,TXN
2012-10-01 14:13:00,Susquehanna,Neutral,Positive,down,,0.0,0.0,TXN
2012-09-26 09:51:00,Oppenheimer,Perform,Outperform,down,Removes,0.0,0.0,TXN
2012-09-12 10:44:00,FBR Capital,Underperform,Market Perform,down,,0.0,0.0,TXN
2012-07-24 16:10:00,Barclays,Equal-Weight,,main,Lowers,32.0,35.0,TXN
2012-07-24 15:53:00,UBS,Neutral,,main,Lowers,28.0,30.0,TXN
2012-07-24 11:49:00,BMO Capital,Market Perform,,main,Lowers,28.0,32.0,TXN
2012-07-24 11:39:00,Stifel,Buy,,main,Lowers,35.0,39.0,TXN
2012-07-24 09:59:00,Credit Suisse,Outperform,,main,Lowers,32.0,40.0,TXN
2012-07-24 09:52:00,Williams Capital,Buy,,main,Lowers,35.0,40.0,TXN
2012-07-16 11:01:00,FBR Capital,Underperform,Market Perform,down,,0.0,0.0,TXN
2012-04-24 12:26:00,FBR Capital,Market Perform,,main,Raises,30.0,28.0,TXN
2012-04-24 11:29:00,Morgan Stanley,Overweight,,main,Raises,36.0,35.0,TXN
2012-04-02 16:54:00,UBS,Neutral,Buy,down,Lowers,35.0,37.0,TXN
2026-03-30 15:28:03,Wells Fargo,Overweight,Overweight,main,Lowers,95.0,100.0,UBER
2026-03-17 15:45:38,BTIG,Buy,Buy,reit,Maintains,100.0,100.0,UBER
2026-03-04 11:07:30,BTIG,Buy,Buy,reit,Maintains,100.0,100.0,UBER
2026-02-23 19:04:25,DA Davidson,Buy,Buy,main,Lowers,105.0,108.0,UBER
2026-02-18 14:55:26,Guggenheim,Buy,Buy,main,Lowers,125.0,135.0,UBER
2026-02-06 19:20:19,Citigroup,Buy,Buy,main,Lowers,110.0,120.0,UBER
2026-02-05 18:40:39,JP Morgan,Overweight,Overweight,main,Lowers,105.0,110.0,UBER
2026-02-05 15:43:20,RBC Capital,Outperform,Outperform,reit,Maintains,105.0,105.0,UBER
2026-02-05 14:32:50,Wells Fargo,Overweight,Overweight,main,Lowers,100.0,122.0,UBER
2026-02-05 14:26:19,Cantor Fitzgerald,Overweight,Overweight,main,Lowers,92.0,99.0,UBER
2026-02-05 14:16:53,Morgan Stanley,Overweight,Overweight,main,Lowers,100.0,110.0,UBER
2026-02-05 14:14:26,Citizens,Market Outperform,Market Perform,up,Announces,100.0,0.0,UBER
2026-02-05 13:30:43,Benchmark,Hold,Hold,reit,,0.0,0.0,UBER
2026-02-05 13:27:56,Wedbush,Neutral,Neutral,main,Lowers,75.0,78.0,UBER
2026-02-05 12:06:36,Mizuho,Outperform,Outperform,main,Lowers,110.0,130.0,UBER
2026-02-05 11:25:11,Needham,Buy,Buy,reit,Maintains,109.0,109.0,UBER
2026-02-04 17:42:36,BTIG,Buy,Buy,reit,Maintains,100.0,100.0,UBER
2026-02-03 10:16:51,Needham,Buy,Buy,reit,Maintains,109.0,109.0,UBER
2026-01-27 16:19:04,Stifel,Buy,Buy,main,Lowers,105.0,122.0,UBER
2026-01-22 14:15:20,Guggenheim,Buy,Buy,reit,Maintains,135.0,135.0,UBER
2026-01-20 13:43:29,Keybanc,Overweight,Overweight,main,Lowers,105.0,110.0,UBER
2026-01-15 12:21:36,BTIG,Buy,Buy,reit,Maintains,100.0,100.0,UBER
2026-01-08 16:01:36,Cantor Fitzgerald,Overweight,Overweight,main,Lowers,99.0,108.0,UBER
2026-01-08 15:00:44,Wells Fargo,Overweight,Overweight,main,Raises,122.0,120.0,UBER
2026-01-06 10:11:40,Wolfe Research,Outperform,Outperform,main,Lowers,110.0,125.0,UBER
2025-12-19 16:09:51,Wedbush,Neutral,Neutral,main,Lowers,78.0,84.0,UBER
2025-12-08 18:01:38,Morgan Stanley,Overweight,Overweight,main,Lowers,110.0,115.0,UBER
2025-12-03 13:08:37,Arete Research,Buy,Neutral,up,Raises,125.0,82.0,UBER
2025-11-05 22:53:13,UBS,Buy,Buy,main,Lowers,122.0,124.0,UBER
2025-11-05 18:19:21,TD Cowen,Buy,Buy,main,Raises,114.0,108.0,UBER
2025-11-05 18:04:00,Barclays,Overweight,Overweight,main,Lowers,107.0,110.0,UBER
2025-11-05 16:47:20,Bernstein,Outperform,Outperform,main,Raises,115.0,110.0,UBER
2025-11-05 16:41:31,Truist Securities,Buy,Buy,main,Raises,110.0,96.0,UBER
2025-11-05 15:54:14,Cantor Fitzgerald,Overweight,Overweight,main,Raises,108.0,107.0,UBER
2025-11-05 15:46:28,Wells Fargo,Overweight,Overweight,main,Lowers,120.0,125.0,UBER
2025-11-05 15:08:38,Guggenheim,Buy,Buy,main,Lowers,135.0,140.0,UBER
2025-11-05 13:15:00,BMO Capital,Outperform,Outperform,main,Lowers,106.0,113.0,UBER
2025-11-05 12:36:37,DA Davidson,Buy,Buy,main,Raises,108.0,102.0,UBER
2025-11-04 17:11:14,BTIG,Buy,Buy,reit,Maintains,100.0,100.0,UBER
2025-11-04 13:15:40,Needham,Buy,Buy,reit,Maintains,109.0,109.0,UBER
2025-10-28 16:57:44,UBS,Buy,Buy,main,Raises,124.0,117.0,UBER
2025-10-24 13:51:08,Stifel,Buy,Buy,main,Raises,124.0,116.0,UBER
2025-10-15 11:27:14,Guggenheim,Buy,,init,Announces,140.0,0.0,UBER
2025-10-03 14:38:29,Wells Fargo,Overweight,Overweight,main,Lowers,125.0,127.0,UBER
2025-09-30 15:05:30,Mizuho,Outperform,,init,Announces,130.0,0.0,UBER
2025-09-05 13:21:36,Wells Fargo,Overweight,Overweight,main,Raises,127.0,119.0,UBER
2025-08-08 12:43:36,Evercore ISI Group,Outperform,Outperform,main,Raises,150.0,115.0,UBER
2025-08-07 17:06:40,UBS,Buy,Buy,main,Raises,117.0,115.0,UBER
2025-08-07 15:31:29,RBC Capital,Outperform,Outperform,main,Raises,100.0,94.0,UBER
2025-08-07 15:11:05,Wells Fargo,Overweight,Overweight,main,Lowers,119.0,120.0,UBER
2025-08-07 14:10:59,Barclays,Overweight,Overweight,main,Raises,110.0,97.0,UBER
2025-08-07 13:10:42,Raymond James,Strong Buy,Strong Buy,main,Raises,105.0,100.0,UBER
2025-08-07 12:54:32,Wedbush,Neutral,Neutral,main,Lowers,84.0,85.0,UBER
2025-08-07 12:35:07,BMO Capital,Outperform,Outperform,main,Raises,113.0,101.0,UBER
2025-08-07 12:15:41,Susquehanna,Positive,Positive,main,Raises,105.0,100.0,UBER
2025-08-01 13:39:46,Wedbush,Neutral,Neutral,reit,Maintains,85.0,85.0,UBER
2025-07-29 14:19:36,UBS,Buy,Buy,main,Raises,115.0,107.0,UBER
2025-07-29 13:24:35,Stifel,Buy,Buy,main,Raises,117.0,110.0,UBER
2025-07-24 15:51:59,Piper Sandler,Overweight,Overweight,main,Raises,103.0,95.0,UBER
2025-07-21 15:14:53,Morgan Stanley,Overweight,Overweight,main,Raises,115.0,95.0,UBER
2025-07-21 12:42:10,Bernstein,Outperform,Outperform,main,Raises,110.0,95.0,UBER
2025-07-14 15:58:24,Roth Capital,Buy,Buy,main,Raises,110.0,93.0,UBER
2025-07-14 12:40:29,Keybanc,Overweight,Overweight,main,Raises,110.0,90.0,UBER
2025-07-14 10:50:39,Needham,Buy,Buy,main,Raises,109.0,100.0,UBER
2025-07-11 17:42:23,JP Morgan,Overweight,Overweight,main,Raises,110.0,105.0,UBER
2025-07-08 17:51:46,B of A Securities,Buy,Buy,main,Raises,115.0,97.0,UBER
2025-07-07 15:16:17,Wells Fargo,Overweight,Overweight,main,Raises,120.0,100.0,UBER
2025-06-27 12:06:42,Canaccord Genuity,Hold,Buy,down,Lowers,84.0,90.0,UBER
2025-06-25 13:36:27,Cantor Fitzgerald,Overweight,Overweight,main,Raises,106.0,96.0,UBER
2025-06-11 15:04:39,Stifel,Buy,,init,Announces,110.0,0.0,UBER
2025-05-23 18:04:45,Tigress Financial,Buy,Buy,main,Raises,110.0,103.0,UBER
2025-05-21 14:45:51,Loop Capital,Buy,Buy,main,Raises,105.0,89.0,UBER
2025-05-20 13:26:57,JP Morgan,Overweight,Overweight,main,Raises,105.0,92.0,UBER
2025-05-15 14:18:33,JMP Securities,Market Perform,Market Perform,reit,,0.0,0.0,UBER
2025-05-08 19:29:24,Citigroup,Buy,Buy,main,Raises,102.0,92.0,UBER
2025-05-08 18:22:52,RBC Capital,Outperform,Outperform,main,Raises,94.0,82.0,UBER
2025-05-08 18:09:47,UBS,Buy,Buy,main,Raises,107.0,103.0,UBER
2025-05-08 17:43:45,B of A Securities,Buy,Buy,main,Raises,97.0,96.0,UBER
2025-05-08 17:37:46,Raymond James,Strong Buy,Strong Buy,main,Raises,100.0,95.0,UBER
2025-05-08 17:00:19,Barclays,Overweight,Overweight,main,Raises,97.0,86.0,UBER
2025-05-08 16:22:20,JP Morgan,Overweight,Overweight,main,Raises,92.0,80.0,UBER
2025-05-08 16:13:11,Keybanc,Overweight,Overweight,main,Raises,90.0,80.0,UBER
2025-05-08 15:14:35,Goldman Sachs,Buy,Buy,main,Raises,110.0,96.0,UBER
2025-05-08 13:59:13,Wells Fargo,Overweight,Overweight,main,Raises,100.0,90.0,UBER
2025-05-08 10:44:19,DA Davidson,Buy,Buy,main,Raises,98.0,80.0,UBER
2025-05-08 09:58:36,Needham,Buy,Buy,main,Raises,100.0,90.0,UBER
2025-05-07 13:29:24,Needham,Buy,Buy,reit,Maintains,90.0,90.0,UBER
2025-05-05 15:22:04,RBC Capital,Outperform,Outperform,reit,Maintains,82.0,82.0,UBER
2025-04-16 16:57:50,Cantor Fitzgerald,Overweight,Overweight,reit,Maintains,80.0,80.0,UBER
2025-04-15 13:24:04,Keybanc,Overweight,Overweight,main,Lowers,80.0,85.0,UBER
2025-04-09 11:07:25,Needham,Buy,Buy,reit,Maintains,90.0,90.0,UBER
2025-04-08 15:52:29,JP Morgan,Overweight,Overweight,main,Lowers,80.0,90.0,UBER
2025-04-08 15:48:15,TD Cowen,Buy,Buy,main,Lowers,88.0,90.0,UBER
2025-04-08 11:07:25,Needham,Buy,Buy,reit,Maintains,90.0,90.0,UBER
2025-04-03 14:19:24,Wells Fargo,Overweight,Overweight,main,Raises,90.0,87.0,UBER
